id,smarts,rc_plus_0_id
12,[*:1]-[C&D3&v4&H0&+0&!R&z2:2](=[O&D1&v2&H0&+0&!R:3])-[C&D3&v4&H0&+0&!R&z2:4](=[O&D1&v2&H0&+0&!R:5])-[O&D1&v2&H1&+0&!R:6].[N&D1&v3&H2&+0&!R:7]-[C&D3&v4&H1&+0&!R&z1:8](-[C&D2&v4&H2&+0&!R&z0:9]-[C&D2&v4&H2&+0&!R&z0:10])-[C&D3&v4&H0&+0&!R&z2:11](=[O&D1&v2&H0&+0&!R:12])-[O&D1&v2&H1&+0&!R:13]>>[*:1]-[C&D3&v4&H1&+0&!R&z2:2](-[N&D1&v3&H2&+0&!R:7])-[C&D3&v4&H0&+0&!R&z2:4](=[O&D1&v2&H0&+0&!R:5])-[O&D1&v2&H1&+0&!R:6].[C&D2&v4&H2&+0&!R&z0:10]-[C&D2&v4&H2&+0&!R&z0:9]-[C&D3&v4&H0&+0&!R&z1:8](=[O&D1&v2&H0&+0&!R:3])-[C&D3&v4&H0&+0&!R&z2:11](=[O&D1&v2&H0&+0&!R:12])-[O&D1&v2&H1&+0&!R:13],103
13,[C&D3&v4&H0&+0&!R&z2:1]-[C&D3&v4&H1&+0&!R&z1:2](-[C&D1&v4&H3&+0&!R&z0:3])-[N&D3&v3&H0&+0&!R:4](-[C&D1&v4&H3&+0&!R&z1:5])-[C&D1&v4&H3&+0&!R&z1:6].[C&D3&v4&H1&+0&R&z1:7]-[C&D2&v4&H2&+0&!R&z1:8]-[S&D2&v2&H0&+0&!R:9]-[C&D2&v4&H2&+0&!R&z1:10]-[C&D2&v4&H2&+0&!R&z0:11].[C&D3&v4&H1&+0&R&z1:12]-[C&D2&v4&H2&+0&!R&z1:13]-[S&D2&v2&H0&+0&!R:14]-[C&D2&v4&H2&+0&!R&z1:15]-[C&D2&v4&H2&+0&!R&z0:16]>>[C&D1&v4&H3&+0&!R&z1:5]-[S&D3&v3&H0&+&!R:9](-[C&D2&v4&H2&+0&!R&z1:10]-[C&D2&v4&H2&+0&!R&z0:11])-[C&D2&v4&H2&+0&!R&z1:8]-[C&D3&v4&H1&+0&R&z1:7].[C&D1&v4&H3&+0&!R&z1:6]-[S&D3&v3&H0&+&!R:14](-[C&D2&v4&H2&+0&!R&z1:15]-[C&D2&v4&H2&+0&!R&z0:16])-[C&D2&v4&H2&+0&!R&z1:13]-[C&D3&v4&H1&+0&R&z1:12].[C&D3&v4&H0&+0&!R&z2:1]-[C&D3&v4&H1&+0&!R&z1:2](-[C&D1&v4&H3&+0&!R&z0:3])-[N&D1&v3&H2&+0&!R:4],826
14,[C&D1&v4&H3&+0&!R&z0:1]-[C&D3&v4&H0&+0&!R&z2:2](=[O&D1&v2&H0&+0&!R:3])-[S&D2&v2&H0&+0&!R:4]-[C&D2&v4&H2&+0&!R&z1:5]-[C&D2&v4&H2&+0&!R&z1:6].[C&D3&v4&H0&+0&!R&z2:7]-[C&D3&v4&H1&+0&!R&z1:8](-[C&D1&v4&H3&+0&!R&z0:9])-[N&D1&v3&H2&+0&!R:10]>>[C&D2&v4&H2&+0&!R&z1:6]-[C&D2&v4&H2&+0&!R&z1:5]-[S&D1&v2&H1&+0&!R:4].[C&D3&v4&H0&+0&!R&z2:7]-[C&D3&v4&H1&+0&!R&z1:8](-[C&D1&v4&H3&+0&!R&z0:9])-[N&D2&v3&H1&+0&!R:10]-[C&D3&v4&H0&+0&!R&z2:2](-[C&D1&v4&H3&+0&!R&z0:1])=[O&D1&v2&H0&+0&!R:3],347
15,[C&D1&v4&H3&+0&!R&z1:1]-[S&D3&v3&H0&+&!R:2](-[C&D2&v4&H2&+0&!R&z1:3]-[C&D2&v4&H2&+0&!R&z0:4])-[C&D2&v4&H2&+0&!R&z1:5]-[C&D3&v4&H1&+0&R&z1:6].[C&D1&v4&H3&+0&!R&z1:7]-[S&D3&v3&H0&+&!R:8](-[C&D2&v4&H2&+0&!R&z1:9]-[C&D2&v4&H2&+0&!R&z0:10])-[C&D2&v4&H2&+0&!R&z1:11]-[C&D3&v4&H1&+0&R&z1:12].[C&D3&v4&H0&+0&!R&z2:13]-[C&D3&v4&H1&+0&!R&z1:14](-[C&D1&v4&H3&+0&!R&z0:15])-[N&D1&v3&H2&+0&!R:16]>>[C&D3&v4&H0&+0&!R&z2:13]-[C&D3&v4&H1&+0&!R&z1:14](-[C&D1&v4&H3&+0&!R&z0:15])-[N&D3&v3&H0&+0&!R:16](-[C&D1&v4&H3&+0&!R&z1:1])-[C&D1&v4&H3&+0&!R&z1:7].[C&D3&v4&H1&+0&R&z1:6]-[C&D2&v4&H2&+0&!R&z1:5]-[S&D2&v2&H0&+0&!R:2]-[C&D2&v4&H2&+0&!R&z1:3]-[C&D2&v4&H2&+0&!R&z0:4].[C&D3&v4&H1&+0&R&z1:12]-[C&D2&v4&H2&+0&!R&z1:11]-[S&D2&v2&H0&+0&!R:8]-[C&D2&v4&H2&+0&!R&z1:9]-[C&D2&v4&H2&+0&!R&z0:10],594
16,[C&D2&v4&H2&+0&!R&z1:1]-[C&D2&v4&H2&+0&!R&z1:2]-[S&D1&v2&H1&+0&!R:3].[C&D3&v4&H0&+0&!R&z2:4]-[C&D3&v4&H1&+0&!R&z1:5](-[C&D2&v4&H2&+0&!R&z0:6])-[N&D2&v3&H1&+0&!R:7]-[C&D3&v4&H0&+0&!R&z2:8](-[C&D1&v4&H3&+0&!R&z0:9])=[O&D1&v2&H0&+0&!R:10]>>[C&D1&v4&H3&+0&!R&z0:9]-[C&D3&v4&H0&+0&!R&z2:8](=[O&D1&v2&H0&+0&!R:10])-[S&D2&v2&H0&+0&!R:3]-[C&D2&v4&H2&+0&!R&z1:2]-[C&D2&v4&H2&+0&!R&z1:1].[C&D3&v4&H0&+0&!R&z2:4]-[C&D3&v4&H1&+0&!R&z1:5](-[N&D1&v3&H2&+0&!R:7])-[C&D2&v4&H2&+0&!R&z0:6],124
17,[C&D1&v4&H3&+0&!R&z0:1]-[C&D3&v4&H0&+0&!R&z2:2](=[O&D1&v2&H0&+0&!R:3])-[S&D2&v2&H0&+0&!R:4]-[C&D2&v4&H2&+0&!R&z1:5]-[C&D2&v4&H2&+0&!R&z1:6].[C&D3&v4&H0&+0&!R&z2:7]-[C&D3&v4&H1&+0&!R&z1:8](-[N&D1&v3&H2&+0&!R:9])-[C&D2&v4&H2&+0&!R&z0:10]>>[C&D2&v4&H2&+0&!R&z1:6]-[C&D2&v4&H2&+0&!R&z1:5]-[S&D1&v2&H1&+0&!R:4].[C&D3&v4&H0&+0&!R&z2:7]-[C&D3&v4&H1&+0&!R&z1:8](-[C&D2&v4&H2&+0&!R&z0:10])-[N&D2&v3&H1&+0&!R:9]-[C&D3&v4&H0&+0&!R&z2:2](-[C&D1&v4&H3&+0&!R&z0:1])=[O&D1&v2&H0&+0&!R:3],347
18,[C&D2&v4&H2&+0&!R&z1:1]-[C&D2&v4&H2&+0&!R&z1:2]-[S&D1&v2&H1&+0&!R:3].[C&D3&v4&H0&+0&!R&z2:4]-[C&D3&v4&H1&+0&!R&z1:5](-[C&D1&v4&H3&+0&!R&z0:6])-[N&D2&v3&H1&+0&!R:7]-[C&D3&v4&H0&+0&!R&z2:8](-[C&D1&v4&H3&+0&!R&z0:9])=[O&D1&v2&H0&+0&!R:10]>>[C&D1&v4&H3&+0&!R&z0:9]-[C&D3&v4&H0&+0&!R&z2:8](=[O&D1&v2&H0&+0&!R:10])-[S&D2&v2&H0&+0&!R:3]-[C&D2&v4&H2&+0&!R&z1:2]-[C&D2&v4&H2&+0&!R&z1:1].[C&D3&v4&H0&+0&!R&z2:4]-[C&D3&v4&H1&+0&!R&z1:5](-[C&D1&v4&H3&+0&!R&z0:6])-[N&D1&v3&H2&+0&!R:7],124
19,[C&D3&v4&H0&+0&!R&z2:1]-[C&D3&v4&H1&+0&!R&z1:2](-[C&D2&v4&H2&+0&!R&z0:3])-[N&D2&v3&H1&+0&!R:4]-[C&D3&v4&H0&+0&!R&z2:5](=[O&D1&v2&H0&+0&!R:6])-[C&D3&v4&H1&+0&!R&z1:7](-[N&D1&v3&H2&+0&!R:8])-[C&D2&v4&H2&+0&!R&z0:9].[C&D3&v4&H1&+0&R&z1:10]-[C&D3&v4&H1&+0&R&z1:11](-[C&D3&v4&H1&+0&R&z1:12])-[O&D1&v2&H1&+0&!R:13]>>[C&D3&v4&H0&+0&!R&z2:1]-[C&D3&v4&H1&+0&!R&z1:2](-[N&D1&v3&H2&+0&!R:4])-[C&D2&v4&H2&+0&!R&z0:3].[C&D3&v4&H1&+0&R&z1:10]-[C&D3&v4&H1&+0&R&z1:11](-[C&D3&v4&H1&+0&R&z1:12])-[O&D2&v2&H0&+0&!R:13]-[C&D3&v4&H0&+0&!R&z2:5](=[O&D1&v2&H0&+0&!R:6])-[C&D3&v4&H1&+0&!R&z1:7](-[N&D1&v3&H2&+0&!R:8])-[C&D2&v4&H2&+0&!R&z0:9],587
20,[C&D1&v4&H3&+0&!R&z1:1]-[S&D3&v3&H0&+&!R:2](-[C&D2&v4&H2&+0&!R&z1:3]-[C&D2&v4&H2&+0&!R&z0:4])-[C&D2&v4&H2&+0&!R&z1:5]-[C&D3&v4&H1&+0&R&z1:6].[C&D3&v4&H0&+0&!R&z2:7]-[C&D3&v4&H1&+0&!R&z1:8](-[C&D1&v4&H3&+0&!R&z0:9])-[N&D1&v3&H2&+0&!R:10]>>[C&D3&v4&H0&+0&!R&z2:7]-[C&D3&v4&H1&+0&!R&z1:8](-[C&D1&v4&H3&+0&!R&z0:9])-[N&D2&v3&H1&+0&!R:10]-[C&D1&v4&H3&+0&!R&z1:1].[C&D3&v4&H1&+0&R&z1:6]-[C&D2&v4&H2&+0&!R&z1:5]-[S&D2&v2&H0&+0&!R:2]-[C&D2&v4&H2&+0&!R&z1:3]-[C&D2&v4&H2&+0&!R&z0:4],208
21,[C&D3&v4&H0&+0&!R&z2:1]-[C&D3&v4&H1&+0&!R&z1:2](-[C&D1&v4&H3&+0&!R&z0:3])-[N&D2&v3&H1&+0&!R:4]-[C&D1&v4&H3&+0&!R&z1:5].[C&D3&v4&H1&+0&R&z1:6]-[C&D2&v4&H2&+0&!R&z1:7]-[S&D2&v2&H0&+0&!R:8]-[C&D2&v4&H2&+0&!R&z1:9]-[C&D2&v4&H2&+0&!R&z0:10]>>[C&D1&v4&H3&+0&!R&z1:5]-[S&D3&v3&H0&+&!R:8](-[C&D2&v4&H2&+0&!R&z1:9]-[C&D2&v4&H2&+0&!R&z0:10])-[C&D2&v4&H2&+0&!R&z1:7]-[C&D3&v4&H1&+0&R&z1:6].[C&D3&v4&H0&+0&!R&z2:1]-[C&D3&v4&H1&+0&!R&z1:2](-[C&D1&v4&H3&+0&!R&z0:3])-[N&D1&v3&H2&+0&!R:4],573
22,[C&D3&v4&H0&+0&!R&z2:1]-[C&D3&v4&H1&+0&!R&z1:2](-[C&D2&v4&H2&+0&!R&z1:3])-[N&D2&v3&H1&+0&!R:4]-[C&D1&v4&H3&+0&!R&z1:5].[C&D3&v4&H1&+0&R&z1:6]-[C&D2&v4&H2&+0&!R&z1:7]-[S&D2&v2&H0&+0&!R:8]-[C&D2&v4&H2&+0&!R&z1:9]-[C&D2&v4&H2&+0&!R&z0:10]>>[C&D1&v4&H3&+0&!R&z1:5]-[S&D3&v3&H0&+&!R:8](-[C&D2&v4&H2&+0&!R&z1:9]-[C&D2&v4&H2&+0&!R&z0:10])-[C&D2&v4&H2&+0&!R&z1:7]-[C&D3&v4&H1&+0&R&z1:6].[C&D3&v4&H0&+0&!R&z2:1]-[C&D3&v4&H1&+0&!R&z1:2](-[N&D1&v3&H2&+0&!R:4])-[C&D2&v4&H2&+0&!R&z1:3],573
23,[C&D1&v4&H3&+0&!R&z1:1]-[S&D3&v3&H0&+&!R:2](-[C&D2&v4&H2&+0&!R&z1:3]-[C&D2&v4&H2&+0&!R&z0:4])-[C&D2&v4&H2&+0&!R&z1:5]-[C&D3&v4&H1&+0&R&z1:6].[C&D3&v4&H0&+0&!R&z2:7]-[C&D3&v4&H1&+0&!R&z1:8](-[N&D1&v3&H2&+0&!R:9])-[C&D2&v4&H2&+0&!R&z1:10]>>[C&D3&v4&H0&+0&!R&z2:7]-[C&D3&v4&H1&+0&!R&z1:8](-[C&D2&v4&H2&+0&!R&z1:10])-[N&D2&v3&H1&+0&!R:9]-[C&D1&v4&H3&+0&!R&z1:1].[C&D3&v4&H1&+0&R&z1:6]-[C&D2&v4&H2&+0&!R&z1:5]-[S&D2&v2&H0&+0&!R:2]-[C&D2&v4&H2&+0&!R&z1:3]-[C&D2&v4&H2&+0&!R&z0:4],208
24,[C&D1&v4&H3&+0&!R&z1:1]-[S&D3&v3&H0&+&!R:2](-[C&D2&v4&H2&+0&!R&z1:3]-[C&D2&v4&H2&+0&!R&z0:4])-[C&D2&v4&H2&+0&!R&z1:5]-[C&D3&v4&H1&+0&R&z1:6].[C&D3&v4&H0&+0&!R&z2:7]-[C&D3&v4&H1&+0&R&z1:8]1-[C&D2&v4&H2&+0&R&z0:9]-[C&D2&v4&H2&+0&R&z0:10]-[C&D2&v4&H2&+0&R&z1:11]-[N&D2&v3&H1&+0&R:12]-1>>[C&D3&v4&H0&+0&!R&z2:7]-[C&D3&v4&H1&+0&R&z1:8]1-[C&D2&v4&H2&+0&R&z0:9]-[C&D2&v4&H2&+0&R&z0:10]-[C&D2&v4&H2&+0&R&z1:11]-[N&D3&v3&H0&+0&R:12]-1-[C&D1&v4&H3&+0&!R&z1:1].[C&D3&v4&H1&+0&R&z1:6]-[C&D2&v4&H2&+0&!R&z1:5]-[S&D2&v2&H0&+0&!R:2]-[C&D2&v4&H2&+0&!R&z1:3]-[C&D2&v4&H2&+0&!R&z0:4],208
25,[C&D3&v4&H0&+0&!R&z2:1]-[C&D3&v4&H1&+0&R&z1:2]1-[C&D2&v4&H2&+0&R&z0:3]-[C&D2&v4&H2&+0&R&z0:4]-[C&D2&v4&H2&+0&R&z1:5]-[N&D3&v3&H0&+0&R:6]-1-[C&D1&v4&H3&+0&!R&z1:7].[C&D3&v4&H1&+0&R&z1:8]-[C&D2&v4&H2&+0&!R&z1:9]-[S&D2&v2&H0&+0&!R:10]-[C&D2&v4&H2&+0&!R&z1:11]-[C&D2&v4&H2&+0&!R&z0:12]>>[C&D1&v4&H3&+0&!R&z1:7]-[S&D3&v3&H0&+&!R:10](-[C&D2&v4&H2&+0&!R&z1:11]-[C&D2&v4&H2&+0&!R&z0:12])-[C&D2&v4&H2&+0&!R&z1:9]-[C&D3&v4&H1&+0&R&z1:8].[C&D3&v4&H0&+0&!R&z2:1]-[C&D3&v4&H1&+0&R&z1:2]1-[C&D2&v4&H2&+0&R&z0:3]-[C&D2&v4&H2&+0&R&z0:4]-[C&D2&v4&H2&+0&R&z1:5]-[N&D2&v3&H1&+0&R:6]-1,573
26,[C&D3&v4&H0&+0&!R&z2:1]-[C&D3&v4&H1&+0&!R&z1:2](-[C&D2&v4&H2&+0&!R&z0:3])-[N&D2&v3&H1&+0&!R:4]-[C&D2&v4&H1&+0&!R&z2:5]=[O&D1&v2&H0&+0&!R:6].[O&D0&v2&H2&+0&!R:7]>>[C&D3&v4&H0&+0&!R&z2:1]-[C&D3&v4&H1&+0&!R&z1:2](-[N&D1&v3&H2&+0&!R:4])-[C&D2&v4&H2&+0&!R&z0:3].[O&D1&v2&H0&+0&!R:6]=[C&D2&v4&H1&+0&!R&z2:5]-[O&D1&v2&H1&+0&!R:7],587
27,[C&D2&v4&H2&+0&!R&z1:1]-[C&D2&v4&H2&+0&!R&z1:2]-[S&D1&v2&H1&+0&!R:3].[C&D3&v4&H0&+0&!R&z2:4]-[C&D3&v4&H1&+0&!R&z1:5](-[C&D2&v4&H2&+0&!R&z1:6])-[N&D2&v3&H1&+0&!R:7]-[C&D3&v4&H0&+0&!R&z2:8](-[C&D1&v4&H3&+0&!R&z0:9])=[O&D1&v2&H0&+0&!R:10]>>[C&D1&v4&H3&+0&!R&z0:9]-[C&D3&v4&H0&+0&!R&z2:8](=[O&D1&v2&H0&+0&!R:10])-[S&D2&v2&H0&+0&!R:3]-[C&D2&v4&H2&+0&!R&z1:2]-[C&D2&v4&H2&+0&!R&z1:1].[C&D3&v4&H0&+0&!R&z2:4]-[C&D3&v4&H1&+0&!R&z1:5](-[N&D1&v3&H2&+0&!R:7])-[C&D2&v4&H2&+0&!R&z1:6],124
28,[C&D2&v4&H2&+0&!R&z1:1]-[C&D2&v4&H2&+0&!R&z1:2]-[S&D1&v2&H1&+0&!R:3].[C&D3&v4&H0&+0&!R&z2:4]-[C&D3&v4&H1&+0&!R&z1:5](-[C&D2&v4&H2&+0&!R&z1:6])-[N&D2&v3&H1&+0&!R:7]-[C&D3&v4&H0&+0&!R&z2:8](=[O&D1&v2&H0&+0&!R:9])-[C&D2&v4&H2&+0&!R&z0:10]-[C&D2&v4&H2&+0&!R&z0:11]>>[C&D2&v4&H2&+0&!R&z0:11]-[C&D2&v4&H2&+0&!R&z0:10]-[C&D3&v4&H0&+0&!R&z2:8](=[O&D1&v2&H0&+0&!R:9])-[S&D2&v2&H0&+0&!R:3]-[C&D2&v4&H2&+0&!R&z1:2]-[C&D2&v4&H2&+0&!R&z1:1].[C&D3&v4&H0&+0&!R&z2:4]-[C&D3&v4&H1&+0&!R&z1:5](-[N&D1&v3&H2&+0&!R:7])-[C&D2&v4&H2&+0&!R&z1:6],124
