id,smarts,rc_plus_0_id
21,[C&D3&v4&H1&0*&!R&z1:1]-[O&D1&v2&H1&0*&!R:2].[n&D3&v4&H0&+&R:3]-[C&D3&v4&H1&0*&R&z2:4]-[C&D3&v4&H1&0*&R&z1:5](-[C&D3&v4&H1&0*&R&z1:6]-[O&D1&v2&H1&0*&!R:7])-[O&D1&v2&H1&0*&!R:8]>>[C&D3&v4&H1&0*&!R&z1:1]-[O&D2&v2&H0&0*&!R:2]-[C&D3&v4&H1&0*&R&z2:4]-[C&D3&v4&H1&0*&R&z1:5](-[C&D3&v4&H1&0*&R&z1:6]-[O&D1&v2&H1&0*&!R:7])-[O&D1&v2&H1&0*&!R:8].[n&D2&v3&H0&0*&R:3],222
22,[C&D3&v4&H1&0*&R&z1:1]-[C&D3&v4&H1&0*&R&z1:2](-[O&D1&v2&H1&0*&!R:3])-[C&D3&v4&H1&0*&R&z1:4].[O&D1&v2&H0&0*&!R:5]=[P&D4&v5&H0&0*&!R:6](-[O&D1&v2&H1&0*&!R:7])(-[O&D1&v2&H1&0*&!R:8])-[O&D1&v2&H1&0*&!R:9]>>[C&D3&v4&H1&0*&R&z1:4]-[C&D3&v4&H1&0*&R&z1:2](-[O&D2&v2&H0&0*&!R:7]-[P&D4&v5&H0&0*&!R:6](=[O&D1&v2&H0&0*&!R:5])(-[O&D1&v2&H1&0*&!R:8])-[O&D1&v2&H1&0*&!R:9])-[C&D3&v4&H1&0*&R&z1:1].[O&D0&v2&H2&0*&!R:3],517
23,[C&D3&v4&H0&0*&!R&z2:1](=[O&D1&v2&H0&0*&!R:2])-[O&D1&v2&H1&0*&!R:3].[P&D4&v5&H0&0*&!R:4](=[O&D1&v2&H0&0*&!R:5])(-[O&D1&v2&H1&0*&!R:6])-[O&D2&v2&H0&0*&!R:7]-[P&D4&v5&H0&0*&!R:8](=[O&D1&v2&H0&0*&!R:9])(-[O&D1&v2&H1&0*&!R:10])-[O&D2&v2&H0&0*&!R:11]-[P&D4&v5&H0&0*&!R:12](=[O&D1&v2&H0&0*&!R:13])(-[O&D1&v2&H1&0*&!R:14])-[O&D1&v2&H1&0*&!R:15].[S&D1&v2&H1&0*&!R:16]>>[O&D1&v2&H0&0*&!R:9]=[P&D4&v5&H0&0*&!R:8](-[O&D1&v2&H1&0*&!R:7])(-[O&D1&v2&H1&0*&!R:10])-[O&D2&v2&H0&0*&!R:11]-[P&D4&v5&H0&0*&!R:12](=[O&D1&v2&H0&0*&!R:13])(-[O&D1&v2&H1&0*&!R:14])-[O&D1&v2&H1&0*&!R:15].[P&D4&v5&H0&0*&!R:4](=[O&D1&v2&H0&0*&!R:5])(-[O&D1&v2&H1&0*&!R:3])-[O&D1&v2&H1&0*&!R:6].[S&D2&v2&H0&0*&!R:16]-[C&D3&v4&H0&0*&!R&z2:1]=[O&D1&v2&H0&0*&!R:2],1023
24,[O&D1&v2&H0&0*&!R:1]=[P&D4&v5&H0&0*&!R:2](-[O&D1&v2&H1&0*&!R:3])(-[O&D1&v2&H1&0*&!R:4])-[O&D1&v2&H1&0*&!R:5].[P&D4&v5&H0&0*&!R:6](-[O&D1&v2&H1&0*&!R:7])-[O&D2&v2&H0&0*&!R:8]-[P&D4&v5&H0&0*&!R:9](=[O&D1&v2&H0&0*&!R:10])(-[O&D1&v2&H1&0*&!R:11])-[O&D1&v2&H1&0*&!R:12]>>[O&D0&v2&H2&0*&!R:3].[P&D4&v5&H0&0*&!R:6](-[O&D1&v2&H1&0*&!R:7])-[O&D2&v2&H0&0*&!R:8]-[P&D4&v5&H0&0*&!R:9](=[O&D1&v2&H0&0*&!R:10])(-[O&D1&v2&H1&0*&!R:12])-[O&D2&v2&H0&0*&!R:11]-[P&D4&v5&H0&0*&!R:2](=[O&D1&v2&H0&0*&!R:1])(-[O&D1&v2&H1&0*&!R:4])-[O&D1&v2&H1&0*&!R:5],637
25,[C&D3&v4&H0&0*&!R&z2:1]-[c&D3&v4&H0&0*&R&z0:2]1:[c&D2&v4&H1&0*&R&z0:3]:[c&D2&v4&H1&0*&R&z0:4]:[c&D2&v4&H1&0*&R&z1:5]:[n&D3&v4&H0&+&R:6](-[C&D3&v4&H1&0*&R&z2:7]):[c&D2&v4&H1&0*&R&z1:8]:1.[C&D3&v4&H1&0*&!R&z1:9]-[O&D1&v2&H1&0*&!R:10]>>[C&D3&v4&H0&0*&!R&z1:9]=[O&D1&v2&H0&0*&!R:10].[C&D3&v4&H0&0*&!R&z2:1]-[C&D3&v4&H0&0*&R&z0:2]1=[C&D2&v4&H1&0*&R&z1:8]-[N&D3&v3&H0&0*&R:6](-[C&D3&v4&H1&0*&R&z2:7])-[C&D2&v4&H1&0*&R&z1:5]=[C&D2&v4&H1&0*&R&z0:4]-[C&D2&v4&H2&0*&R&z0:3]-1,435
26,[N&D2&v3&H1&0*&!R:1]-[C&D3&v4&H0&0*&!R&z3:2]=[O&D1&v2&H0&0*&!R:3].[S&D1&v2&H1&0*&!R:4]>>[N&D1&v3&H2&0*&!R:1].[S&D2&v2&H0&0*&!R:4]-[C&D3&v4&H0&0*&!R&z3:2]=[O&D1&v2&H0&0*&!R:3],124
27,[C&D3&v4&H0&0*&!R&z2:1]-[c&D3&v4&H0&0*&R&z0:2]1:[c&D2&v4&H1&0*&R&z0:3]:[c&D2&v4&H1&0*&R&z0:4]:[c&D2&v4&H1&0*&R&z1:5]:[n&D3&v4&H0&+&R:6](-[C&D3&v4&H1&0*&R&z2:7]):[c&D2&v4&H1&0*&R&z1:8]:1.[C&D3&v4&H1&0*&R&z0:9]-[C&D2&v4&H2&0*&R&z0:10]-[C&D2&v4&H2&0*&R&z0:11]-[C&D3&v4&H0&0*&R&z0:12]>>[C&D3&v4&H0&0*&!R&z2:1]-[C&D3&v4&H0&0*&R&z0:2]1=[C&D2&v4&H1&0*&R&z1:8]-[N&D3&v3&H0&0*&R:6](-[C&D3&v4&H1&0*&R&z2:7])-[C&D2&v4&H1&0*&R&z1:5]=[C&D2&v4&H1&0*&R&z0:4]-[C&D2&v4&H2&0*&R&z0:3]-1.[C&D3&v4&H1&0*&R&z0:9]-[C&D2&v4&H1&0*&R&z0:10]=[C&D2&v4&H1&0*&R&z0:11]-[C&D3&v4&H0&0*&R&z0:12],663
28,[C&D3&v4&H1&0*&R&z2:1]-[O&D2&v2&H0&0*&!R:2]-[P&D4&v5&H0&0*&!R:3](=[O&D1&v2&H0&0*&!R:4])(-[O&D1&v2&H1&0*&!R:5])-[O&D2&v2&H0&0*&!R:6]-[P&D4&v5&H0&0*&!R:7]-[O&D1&v2&H1&0*&!R:8].[O&D1&v2&H1&0*&!R:9]>>[O&D2&v2&H0&0*&!R:9]-[C&D3&v4&H1&0*&R&z2:1].[P&D4&v5&H0&0*&!R:7](-[O&D1&v2&H1&0*&!R:8])-[O&D2&v2&H0&0*&!R:6]-[P&D4&v5&H0&0*&!R:3](=[O&D1&v2&H0&0*&!R:4])(-[O&D1&v2&H1&0*&!R:2])-[O&D1&v2&H1&0*&!R:5],517
29,[C&D3&v4&H1&0*&R&z2:1]-[C&D3&v4&H1&0*&R&z1:2]-[C&D3&v4&H1&0*&R&z1:3](-[C&D3&v4&H1&0*&R&z1:4]-[O&D2&v2&H0&0*&!R:5]-[C&D3&v4&H1&0*&R&z2:6])-[O&D1&v2&H1&0*&!R:7].[C&D3&v4&H1&0*&R&z2:8]-[O&D2&v2&H0&0*&!R:9]-[P&D4&v5&H0&0*&!R:10](=[O&D1&v2&H0&0*&!R:11])(-[O&D1&v2&H1&0*&!R:12])-[O&D2&v2&H0&0*&!R:13]-[P&D4&v5&H0&0*&!R:14]-[O&D1&v2&H1&0*&!R:15]>>[C&D3&v4&H1&0*&R&z2:1]-[C&D3&v4&H1&0*&R&z1:2]-[C&D3&v4&H1&0*&R&z1:3](-[C&D3&v4&H1&0*&R&z1:4]-[O&D2&v2&H0&0*&!R:5]-[C&D3&v4&H1&0*&R&z2:6])-[O&D2&v2&H0&0*&!R:7]-[C&D3&v4&H1&0*&R&z2:8].[P&D4&v5&H0&0*&!R:14](-[O&D1&v2&H1&0*&!R:15])-[O&D2&v2&H0&0*&!R:13]-[P&D4&v5&H0&0*&!R:10](=[O&D1&v2&H0&0*&!R:11])(-[O&D1&v2&H1&0*&!R:9])-[O&D1&v2&H1&0*&!R:12],517
30,[C&D2&v4&H2&0*&!R&z0:1]-[C&D2&v4&H2&0*&!R&z0:2]-[C&D3&v4&H0&0*&!R&z2:3]=[O&D1&v2&H0&0*&!R:4].[C&D3&v4&H0&0*&!R&z2:5]-[c&D3&v4&H0&0*&R&z0:6]1:[c&D2&v4&H1&0*&R&z0:7]:[c&D2&v4&H1&0*&R&z0:8]:[c&D2&v4&H1&0*&R&z1:9]:[n&D3&v4&H0&+&R:10](-[C&D3&v4&H1&0*&R&z2:11]):[c&D2&v4&H1&0*&R&z1:12]:1>>[C&D2&v4&H1&0*&!R&z0:1]=[C&D2&v4&H1&0*&!R&z0:2]-[C&D3&v4&H0&0*&!R&z2:3]=[O&D1&v2&H0&0*&!R:4].[C&D3&v4&H0&0*&!R&z2:5]-[C&D3&v4&H0&0*&R&z0:6]1=[C&D2&v4&H1&0*&R&z1:12]-[N&D3&v3&H0&0*&R:10](-[C&D3&v4&H1&0*&R&z2:11])-[C&D2&v4&H1&0*&R&z1:9]=[C&D2&v4&H1&0*&R&z0:8]-[C&D2&v4&H2&0*&R&z0:7]-1,663
31,[O&D1&v2&H0&0*&!R:1]=[P&D4&v5&H0&0*&!R:2](-[O&D1&v2&H1&0*&!R:3])(-[O&D1&v2&H1&0*&!R:4])-[O&D2&v2&H0&0*&!R:5]-[P&D4&v5&H0&0*&!R:6](-[O&D1&v2&H1&0*&!R:7])-[O&D1&v2&H1&0*&!R:8].[O&D2&v2&H0&0*&!R:9]~[*:10]~[C&D3&v4&H1&0*&R&z1:11](-[C&D3&v4&H1&0*&R&z1:12]-[O&D1&v2&H1&0*&!R:13])-[O&D2&v2&H0&0*&!R:14]-[C&D3&v4&H1&0*&R&z2:15]>>[C&D3&v4&H1&0*&R&z2:15]-[O&D2&v2&H0&0*&!R:3]-[P&D4&v5&H0&0*&!R:2](=[O&D1&v2&H0&0*&!R:1])(-[O&D1&v2&H1&0*&!R:4])-[O&D2&v2&H0&0*&!R:5]-[P&D4&v5&H0&0*&!R:6](-[O&D1&v2&H1&0*&!R:7])-[O&D1&v2&H1&0*&!R:8].[O&D2&v2&H0&0*&!R:9]~[*:10]~[C&D3&v4&H1&0*&R&z1:11](-[C&D3&v4&H1&0*&R&z1:12]-[O&D1&v2&H1&0*&!R:13])-[O&D1&v2&H1&0*&!R:14],517
32,[*:1](~[O&D1&v2&H0&0*&!R:2])~[O&D1&v2&H1&0*&!R:3].[C&D3&v4&H1&0*&!R&z1:4]-[O&D1&v2&H1&0*&!R:5]>>[C&D3&v4&H1&0*&!R&z1:4]-[O&D2&v2&H0&0*&!R:3]~[*:1]~[O&D1&v2&H0&0*&!R:2].[O&D0&v2&H2&0*&!R:5],517
33,[O&D0&v2&H2&0*&!R:1].[P&D4&v5&H0&0*&!R:2](=[O&D1&v2&H0&0*&!R:3])(-[O&D1&v2&H1&0*&!R:4])-[O&D2&v2&H0&0*&!R:5]-[P&D4&v5&H0&0*&!R:6](=[O&D1&v2&H0&0*&!R:7])(-[O&D1&v2&H1&0*&!R:8])-[O&D2&v2&H0&0*&!R:9]-[C&D2&v4&H2&0*&!R&z1:10]>>[C&D2&v4&H2&0*&!R&z1:10]-[O&D2&v2&H0&0*&!R:9]-[P&D4&v5&H0&0*&!R:6](=[O&D1&v2&H0&0*&!R:7])(-[O&D1&v2&H1&0*&!R:5])-[O&D1&v2&H1&0*&!R:8].[P&D4&v5&H0&0*&!R:2](=[O&D1&v2&H0&0*&!R:3])(-[O&D1&v2&H1&0*&!R:1])-[O&D1&v2&H1&0*&!R:4],637
34,[N&D1&v3&H2&0*&!R:1]-[C&D2&v4&H2&0*&!R&z1:2].[O&D0&v2&H2&0*&!R:3].[O&D1&v2&H0&0*&!R:4]=[O&D1&v2&H0&0*&!R:5]>>[C&D2&v4&H1&0*&!R&z1:2]=[O&D1&v2&H0&0*&!R:3].[N&D0&v3&H3&0*&!R:1].[O&D1&v2&H1&0*&!R:4]-[O&D1&v2&H1&0*&!R:5],792
